match-point,9
moana-2016,9
youve-got-mail,6
all-about-eve,5
hes-just-not-that-into-you,5
la-la-land,5
little-miss-sunshine,5
mona-lisa-smile,5
arrival-2016,4
bridget-joness-diary,4
the-first-wives-club,4
the-lonely-island-presents-the-unauthorized-bash-brothers-experience,4
willy-wonka-the-chocolate-factory,4
27-dresses,3
500-days-of-summer,3
american-psycho,3
beauty-and-the-beast-1991,3
begin-again,3
bend-it-like-beckham,3
the-birdcage,3
crazy-rich-asians,3
deadpool,3
the-devil-wears-prada,3
everafter,3
the-family-stone,3
harry-potter-and-the-prisoner-of-azkaban,3
i-huckabees,3
life-of-brian,3
love-actually,3
monty-python-and-the-holy-grail,3
my-best-friends-wedding,3
national-treasure,3
the-princess-diaries,3
the-princess-diaries-2-royal-engagement,3
spanglish,3
take-this-waltz,3
titanic-1997,3
too-many-cooks-2014,3
tuck-me-in,3
the-40-year-old-virgin,2
all-that-jazz,2
always-be-my-maybe-2019,2
angry-video-game-nerd-the-movie,2
annihilation,2
the-armstrong-lie,2
away-we-go,2
the-beautician-and-the-beast,2
bedazzled-2000,2
bed-of-roses,2
black-mirror-white-christmas,2
black-swan,2
blazing-saddles,2
bohemian-rhapsody,2
the-break-up,2
bridesmaids,2
bridget-jones-the-edge-of-reason,2
captain-america-civil-war,2
carrie-1976,2
the-case-against-adnan-syed,2
a-christmas-prince,2
a-christmas-prince-the-royal-wedding,2
cinderella-1965,2
clue,2
the-consequences-of-feminism,2
dantes-peak,2
deathstalker-and-the-warriors-from-hell,2
dirty-dancing,2
doctor-strange-2016,2
donnie-darko,2
double-jeopardy-1999,2
elf,2
emma,2
the-emperors-new-groove,2
enchanted,2
eternal-sunshine-of-the-spotless-mind,2
ferris-buellers-day-off,2
george-of-the-jungle,2
get-out-2017,2
grease,2
the-great-mouse-detective,2
her,2
hercules-1997,2
here-comes-the-circus,2
hero-2002,2
hidden-figures,2
hired,2
hitch-2005,2
the-holiday,2
the-house-bunny,2
house-on-haunted-hill,2
how-to-lose-a-guy-in-10-days,2
i-love-you-man,2
inner-workings,2
jungle-2-jungle,2
juno,2
jurassic-park,2
kill-bill-vol-1,2
kill-bill-vol-2,2
a-killer-among-friends,2
a-knights-tale,2
lars-and-the-real-girl,2
liar-liar,2
life-is-flashing-before-your-eyes,2
the-little-mermaid,2
little-nicky,2
a-little-princess-1995,2
the-lorax,2
made-of-honor,2
the-magnificent-ambersons,2
manos-the-hands-of-fate,2
mary-poppins,2
the-mask-of-zorro,2
matilda,2
matsumoto-fragment,2
mattress-man-commercial,3
moulin-rouge-2001,2
napoleon-dynamite,2
october-sky,2
the-phantom-of-the-opera-2004,2
piper,2
pocahontas,2
pontoffel-pock-his-magic-piano,2
the-prestige,2
the-princess-bride,2
princess-mononoke,2
a-quiet-place-2018,2
rent,2
roundhay-garden-scene,2
runaway-bride,2
scary-movie-2,2
school-of-rock,2
the-secret-garden-1993,2
serendipity,2
some-like-it-hot,2
step-brothers,2
the-stepford-wives-2004,2
teen-witch,2
trading-places,2
the-ugly-truth,2
unedited-footage-of-a-bear,2
unfaithful,2
vicky-cristina-barcelona,2
the-wedding-planner,2
what-women-want,2
when-harry-met-sally,2
wish-upon-a-star,2
young-frankenstein,2
zootopia,2
